height,weight,chest_size,waist_size,size
178.55,84.6,L,L,XL
181.96,82.8,L,L,XL
173.86,69.1,L,,L
168.03,64.9,M,M,M
183.39,116.4,,L,XXL
154.4,51.4,S,S,S
157.07,53.0,,M,S
184.04,86.4,L,L,XL
173.5,71.2,L,,L
184.95,111.6,L,L,XXL
177.19,74.6,M,M,L
165.11,64.0,M,,M
168.47,62.5,M,L,M
174.44,76.4,,M,L
180.92,107.5,L,,XXL
172.74,75.1,,L,L
174.05,65.1,M,,M
160.34,54.5,S,,S
177.2,68.7,L,,L
182.05,106.2,L,,XXL
171.47,69.1,L,L,L
185.4,96.3,L,,XXL
169.85,66.6,M,,M
179.11,83.9,L,L,XL
181.15,101.3,L,,XXL
185.05,87.7,L,,XL
175.72,73.8,M,L,L
169.09,62.8,L,M,M
173.19,74.5,L,M,L
177.64,76.1,M,M,L
167.62,62.4,M,L,M
178.99,87.2,L,L,XL
183.54,86.8,L,L,XL
176.46,93.3,L,L,XL
160.78,51.6,S,S,S
184.58,78.3,,L,XL
183.26,86.6,L,,XL
175.61,79.6,L,,XL
183.14,103.8,L,L,XXL
158.46,54.0,S,M,S
166.43,62.3,S,S,M
169.55,59.4,,M,M
165.89,63.6,M,M,M
182.22,89.7,L,L,XL
162.04,53.1,S,S,S
174.8,73.1,L,,L
184.36,106.7,,L,XXL
156.93,49.2,S,,S
156.31,55.4,S,,S
172.65,70.7,L,M,L
188.79,109.9,L,,XXL
184.58,104.5,,L,XXL
185.03,102.6,L,,XXL
180.82,79.6,L,,XL
173.96,81.1,L,L,XL
172.84,70.6,M,M,L
174.38,75.3,M,M,L
175.33,73.4,,M,L
163.19,64.4,L,M,M
171.25,68.3,,M,L
173.42,66.1,S,L,M
188.5,99.0,,,XXL
167.49,61.6,M,S,M
179.38,87.0,L,L,XL
182.71,89.0,,L,XL
184.5,108.3,L,L,XXL
181.77,88.8,L,,XL
155.35,51.7,S,S,S
158.54,51.2,S,,S
176.45,69.1,M,L,L
163.58,64.9,L,M,M
160.05,50.5,,S,S
187.77,103.7,L,L,XXL
173.06,73.2,M,L,L
167.39,58.5,M,L,M
156.06,50.2,,S,S
163.6,63.8,,S,M
178.14,95.7,L,L,XXL
155.3,56.2,S,S,S
181.24,79.1,L,L,XL
183.92,86.8,L,L,XL
174.28,73.9,L,M,L
179.72,85.2,,,XL
182.6,89.2,L,L,XL
174.53,71.4,M,,L
176.87,66.5,,L,L
189.5,100.5,L,,XXL
181.01,90.6,L,L,XL
178.01,73.9,,L,L
177.16,86.1,L,L,XL
164.09,61.8,M,M,M
165.88,62.0,M,M,M
167.02,59.7,L,M,M
187.57,111.5,L,L,XXL
177.84,84.0,L,L,XL
163.57,53.9,M,S,S
178.22,85.1,L,,XL
166.99,58.9,M,L,M
184.83,89.7,L,L,XL
181.11,81.0,L,L,XL
174.72,75.5,L,L,L
171.27,64.4,L,,M
179.43,81.9,L,,XL
164.15,61.3,M,S,M
167.62,64.7,M,M,M
182.37,108.3,L,L,XXL
155.55,50.6,M,M,S
173.41,72.8,L,L,L
178.03,84.8,,L,XL
155.16,51.8,S,S,S
177.23,82.1,L,L,XL
168.0,63.3,,,M
174.48,67.0,L,L,L
175.66,83.2,,,XL
186.27,80.4,L,L,XL
184.43,83.7,L,,XL
180.76,75.5,,L,L
182.26,80.6,L,L,XL
185.42,103.1,L,,XXL
167.08,61.0,S,L,M
167.48,64.1,M,M,M
160.95,56.2,S,S,S
155.09,50.2,M,S,S
185.43,108.9,,,XXL
157.92,51.9,,,S
180.27,82.6,,L,XL
168.45,59.3,M,L,M
158.78,51.6,S,S,S
173.35,75.9,M,M,L
173.67,75.3,,M,L
179.39,90.5,,L,XL
188.51,84.7,L,,XL
179.03,82.9,,L,XL
166.19,59.7,,M,M
180.07,109.1,L,L,XXL
182.75,103.7,L,L,XXL
157.35,54.9,M,S,S
179.36,82.1,L,L,XL
162.89,54.3,S,S,S
166.85,61.0,L,S,M
158.28,54.8,S,S,S
180.23,84.8,L,L,XL
178.24,75.0,L,L,L
157.08,50.9,S,S,S
167.83,61.9,M,L,M
184.53,107.8,L,,XXL
180.09,87.5,L,L,XL
186.66,106.4,L,L,XXL
153.97,51.2,S,S,S
181.61,90.5,L,L,XL
152.8,53.2,M,S,S
157.23,50.4,S,S,S
176.73,71.4,L,L,L
172.26,73.8,L,M,L
158.68,50.4,S,,S
184.15,79.5,L,,XL
175.39,71.5,,M,L
175.15,76.9,M,,L
179.04,92.6,,L,XL
167.07,60.3,S,,M
165.97,62.8,M,M,M
174.12,72.7,M,L,L
158.72,52.4,M,M,S
167.01,64.9,S,M,M
181.46,78.3,,L,XL
167.37,60.2,S,,M
176.24,75.4,M,L,L
167.81,61.1,,L,M
167.82,62.6,M,M,M
160.92,53.1,M,,S
159.19,54.2,,S,S
173.72,62.2,M,M,M
173.63,71.7,L,M,L
167.45,62.7,S,M,M
174.62,70.6,M,L,L
166.82,62.5,M,,M
166.82,61.7,M,M,M
176.4,83.8,L,L,XL
180.47,85.3,L,L,XL
159.8,51.4,S,S,S
188.17,106.2,L,,XXL
188.79,96.0,,,XXL
182.45,85.4,L,L,XL
178.65,85.2,,L,XL
181.33,105.0,,L,XXL
169.31,65.9,L,M,M
166.38,63.8,M,S,M
179.86,84.9,,L,XL
182.72,103.0,L,L,XXL
183.18,79.9,L,L,XL
180.93,73.8,,L,L
155.33,52.8,S,S,S
180.93,102.6,L,,XXL
184.78,88.9,,L,XL
187.53,110.8,L,L,XXL
179.19,86.0,L,L,XL
181.36,104.5,L,,XXL
158.72,57.2,S,S,S
184.89,110.5,,,XXL
181.2,79.5,L,,XL
168.83,61.1,M,M,M
182.55,107.5,,,XXL
156.84,55.7,M,S,S
169.21,62.0,S,M,M
183.98,106.4,L,,XXL
160.66,54.9,,,S
165.45,61.5,M,M,M
164.3,65.9,M,,M
170.28,62.8,M,L,M
180.86,83.8,L,L,XL
167.09,58.8,M,M,M
178.49,84.7,L,L,XL
169.97,72.3,L,L,L
166.28,64.1,M,M,M
155.26,51.2,,M,S
175.43,71.2,M,M,L
155.49,51.6,S,S,S
182.74,80.4,,,XL
179.23,79.1,L,L,XL
160.29,52.5,S,S,S
183.48,106.1,L,L,XXL
172.5,78.1,L,,L
176.79,83.9,L,,XL
179.72,75.3,,L,L
158.81,53.4,S,S,S
159.58,53.8,M,M,S
167.84,64.2,M,M,M
170.9,58.5,M,L,M
169.3,64.6,,M,M
172.15,60.6,M,,M
181.74,84.0,L,L,XL
160.95,56.9,S,S,S
167.35,66.9,M,M,M
183.38,112.8,L,,XXL
158.39,53.3,,S,S
170.29,67.1,S,M,M
157.61,53.7,M,,S
183.26,104.6,L,L,XXL
155.36,56.6,M,S,S
167.5,61.3,M,S,M
166.15,60.4,L,M,M
156.96,49.1,,M,S
174.12,70.3,L,M,L
157.29,47.6,S,M,S
177.71,85.3,L,L,XL
155.07,50.0,S,,S
160.31,56.3,S,M,S
166.23,60.9,M,M,M
157.39,50.0,S,S,S
177.31,85.6,L,L,XL
172.57,71.9,M,M,L
189.09,107.2,L,L,XXL
158.08,52.6,M,S,S
175.85,84.2,L,L,XL
177.17,72.6,L,L,L
164.68,64.2,M,S,M
180.39,85.2,L,L,XL
158.4,55.9,S,S,S
158.71,52.9,S,S,S
170.47,62.6,M,L,M
189.91,100.9,L,L,XXL
179.94,83.1,L,,XL
175.07,82.7,,L,XL
165.59,62.9,L,S,M
157.99,51.0,S,,S
177.49,71.7,,L,L
158.58,46.9,S,S,S
170.49,75.5,L,M,L
184.41,82.1,L,L,XL
176.82,103.5,,,XXL
168.28,57.2,L,L,M
168.86,64.0,M,,M
178.27,74.8,,L,L
159.11,53.3,S,S,S
171.87,70.2,L,M,L
165.92,62.1,M,M,M
168.7,62.1,M,M,M
167.15,61.3,S,,M
170.69,72.0,L,M,L
159.66,53.8,,S,S
173.51,75.2,L,L,L
179.05,112.5,L,L,XXL
182.44,100.8,L,,XXL
175.9,68.5,L,L,L
156.64,54.6,S,S,S
161.1,55.3,S,S,S
188.86,110.8,,L,XXL
157.04,53.8,M,S,S
185.97,82.1,,L,XL
165.9,62.8,M,,M
175.06,74.7,L,L,L
170.58,64.0,M,M,M
173.42,71.5,L,M,L
166.18,65.3,M,L,M
181.13,113.6,,,XXL
155.94,55.5,M,S,S
160.85,55.2,,M,S
182.66,86.6,L,L,XL
160.36,49.5,,,S
172.33,62.7,S,M,M
173.14,71.1,,,L
181.34,107.2,L,,XXL
176.88,79.9,L,L,XL
174.37,63.2,M,M,M
156.87,50.1,M,S,S
175.16,71.6,L,M,L
167.78,62.0,M,M,M
170.39,65.1,L,M,M
167.18,66.1,M,,M
158.31,50.1,S,,S
160.15,53.0,S,,S
186.99,82.3,L,L,XL
169.59,60.2,M,S,M
167.04,62.8,M,S,M
179.66,109.5,L,L,XXL
167.91,64.1,M,,M
158.43,51.8,S,M,S
166.88,62.6,,M,M
173.32,69.3,,L,L
156.26,56.2,S,S,S
166.61,60.5,M,M,M
165.66,63.4,M,M,M
157.17,50.7,S,M,S
157.39,51.3,S,,S
157.83,53.7,S,S,S
153.5,49.0,S,S,S
167.93,61.8,,M,M
179.19,87.8,L,L,XL
185.74,98.5,L,L,XXL
153.45,52.2,M,S,S
163.66,63.6,M,,M
183.12,101.2,L,L,XXL
176.01,74.4,L,M,L
181.18,81.6,L,L,XL
179.93,82.4,L,L,XL
173.08,73.6,M,,L
165.72,56.7,,,M
155.6,53.6,S,S,S
186.62,106.3,L,,XXL
154.21,56.2,M,S,S
170.25,64.2,M,M,M
159.78,53.4,S,S,S
176.99,86.7,L,L,XL
189.2,86.4,,L,XL
159.11,49.9,S,S,S
168.15,64.1,M,L,M
161.33,51.3,S,S,S
155.82,55.9,S,S,S
172.4,88.1,L,,XL
181.24,86.3,L,L,XL
177.85,104.1,L,L,XXL
191.23,110.4,L,L,XXL
168.54,58.4,S,S,M
180.19,83.4,L,L,XL
170.4,65.8,,M,M
168.25,58.4,M,M,M
169.81,73.9,L,,L
174.8,71.6,L,M,L
180.4,81.6,L,L,XL
168.22,64.8,M,S,M
180.81,85.6,L,L,XL
168.41,64.5,,S,M
159.84,48.6,,,S
158.98,53.8,S,M,S
163.76,61.4,M,,M
178.58,72.1,L,M,L
168.99,57.7,,L,M
181.72,110.5,L,,XXL
163.95,61.8,M,S,M
182.08,87.0,,,XL
175.72,73.8,L,M,L
155.91,51.8,S,M,S
158.34,51.8,M,S,S
180.75,89.7,L,,XXL
165.01,59.9,M,M,M
179.27,72.1,,M,L
182.23,107.7,L,L,XXL
176.16,75.6,M,L,L
176.25,81.0,L,L,XL
169.36,62.7,,S,M
166.03,64.4,L,L,M
183.19,83.8,L,L,XL
153.31,51.0,,M,S
162.36,61.0,M,M,M
157.77,52.7,S,S,S
174.88,85.6,L,L,XL
176.72,72.4,L,M,L
159.86,47.9,S,S,S
185.27,100.7,,L,XXL
179.95,83.1,L,,XL
169.58,59.8,M,S,M
157.67,48.6,M,S,S
155.35,53.5,M,,S
164.28,62.5,M,L,M
175.03,72.0,M,L,L
158.83,52.0,M,S,S
169.14,60.1,M,,M
170.07,62.7,M,M,M
176.65,83.0,L,L,XL
177.29,89.3,L,,XL
177.02,71.5,,M,L
173.7,71.8,M,M,L
175.59,69.8,,,L
166.07,63.6,M,M,M
173.42,74.1,,M,L
155.39,57.6,S,S,S
157.87,51.9,S,,S
152.83,51.5,S,S,S
171.05,66.8,L,M,M
169.44,66.1,S,,M
159.62,52.7,M,S,S
157.93,54.7,S,,S
170.11,63.0,M,,M
168.49,57.1,M,M,M
163.39,58.6,S,M,M
177.7,77.1,M,L,L
169.19,64.6,L,,M
178.81,88.4,L,L,XL
178.57,85.6,L,L,XL
157.48,54.4,S,S,S
183.3,105.1,L,L,XXL
177.96,72.7,L,L,L
173.71,75.0,L,,L
177.73,87.2,L,L,XL
175.13,70.0,L,L,L
155.32,52.2,S,S,S
185.67,109.0,L,L,XXL
163.01,61.1,,S,M
162.71,54.7,S,S,S
176.07,98.1,L,,XXL
162.3,53.8,S,S,S
180.24,85.3,L,L,XL
179.94,79.1,L,L,XL
167.16,61.9,L,M,M
187.31,108.7,L,L,XXL
175.18,72.6,M,L,L
164.3,61.6,L,L,M
190.52,96.8,L,,XXL
176.28,76.7,M,L,L
164.7,63.1,L,L,M
167.15,70.7,,S,M
166.41,62.3,,M,M
175.48,102.7,L,L,XXL
181.64,86.1,L,L,XL
181.46,109.4,L,L,XXL
157.66,48.4,,M,S
157.71,56.8,S,S,S
171.89,74.8,,L,L
176.55,71.7,L,M,L
182.31,82.3,L,L,XL
164.51,64.9,S,S,M
167.1,61.0,M,,M
172.07,62.2,,M,M
164.85,65.6,M,M,M
165.39,64.7,,,M
158.67,54.2,S,M,S
179.64,83.4,L,,XL
183.41,81.4,L,L,XL
167.56,61.0,S,,M
167.18,63.9,M,,M
170.12,58.2,L,L,M
165.83,61.8,L,L,M
184.24,98.3,L,L,XXL
163.11,63.5,M,,M
157.87,51.9,S,S,S
174.44,75.3,M,M,L
181.21,89.2,L,L,XL
152.58,49.9,M,S,S
188.81,104.3,L,L,XXL
167.71,62.6,M,M,M
173.93,107.7,,,XXL
181.26,113.2,,L,XXL
184.03,82.7,L,L,XL
153.51,52.3,S,S,S
172.93,70.4,L,L,L
153.57,52.6,S,S,S
162.31,58.4,M,L,M
183.34,83.5,L,L,XL
175.79,88.0,L,L,XL
182.48,103.6,L,L,XXL
177.0,107.8,L,L,XXL
156.75,54.1,S,S,S
167.92,61.7,M,M,M
174.65,74.8,L,L,L
177.44,72.1,M,L,L
157.46,55.1,S,M,S
154.57,49.7,,S,S
180.27,83.5,L,L,XL
185.65,104.1,,L,XXL
173.96,79.5,L,L,XL
164.41,62.5,M,L,M
163.95,52.3,S,S,S
178.08,86.5,L,,XL
168.78,59.2,M,M,M
181.67,84.4,L,L,XL
174.27,76.9,L,L,L
158.34,49.3,M,,S
163.94,60.0,M,L,M
157.4,51.5,S,M,S
157.17,53.3,M,S,S
179.11,88.2,L,L,XL
154.29,51.3,S,S,S
177.23,82.7,L,L,XL
175.49,70.5,M,L,L
190.95,110.4,L,,XXL
160.47,62.7,,M,M
181.61,86.3,L,,XL
177.47,82.4,L,,XL
165.95,61.3,,L,M
170.02,74.5,M,L,L
187.79,110.2,,L,XXL
164.89,60.1,M,M,M
173.3,73.1,L,M,L
173.59,75.5,M,L,L
154.84,56.9,M,M,S
169.31,60.8,S,,M
186.12,84.1,,L,XL
181.12,84.0,L,L,XL
167.61,64.0,M,M,M
157.95,51.2,S,,S
170.63,71.9,M,M,L
174.97,72.6,,L,L
157.06,52.4,S,M,S
177.62,73.6,L,L,L
167.0,85.1,L,L,XL
169.81,63.8,L,,M
170.95,71.2,L,M,L
173.19,73.1,M,L,L
182.89,103.4,,L,XXL
160.96,62.8,L,S,M
167.95,61.6,S,M,M
177.39,72.4,L,M,L
166.01,63.1,M,M,M
155.72,50.6,S,,S
173.73,69.9,,L,L
182.84,104.8,L,L,XXL
174.56,89.8,L,,XL
163.93,67.6,,M,M
167.28,62.9,M,,M
185.74,97.6,L,L,XXL
165.92,61.9,M,M,M
193.63,105.0,,L,XXL
158.9,49.9,S,S,S
172.39,70.6,M,M,L
174.81,84.6,,L,XL
178.45,94.3,L,L,XL
164.37,66.5,M,,M
177.67,90.4,L,,XL
168.91,64.1,M,M,M
172.18,75.0,M,L,L
163.6,66.9,,M,M
177.36,71.7,M,L,L
165.46,60.0,,S,M
157.22,52.9,S,M,S
170.49,61.7,L,M,M
165.73,57.5,M,L,M
179.75,83.7,L,L,XL
168.51,60.8,L,M,M
179.73,85.5,L,L,XL
154.45,48.6,S,M,S
177.44,86.5,L,L,XL
174.71,76.5,M,L,L
168.31,67.2,M,M,M
152.98,53.2,,S,S
186.78,88.3,,L,XL
177.97,85.8,,L,XL
165.51,61.5,,L,M
165.2,60.3,M,M,M
171.7,67.0,L,M,L
153.03,54.1,,S,S
168.36,66.1,,M,M
180.77,81.3,L,L,XL
178.07,69.2,L,L,L
185.32,84.3,L,L,XL
185.6,94.4,L,L,XXL
179.83,88.1,,,XL
177.09,73.1,M,,L
166.09,63.6,M,S,M
157.97,52.1,,S,S
182.96,106.5,L,L,XXL
166.1,67.3,S,M,M
180.13,109.8,,L,XXL
171.5,75.3,M,L,L
180.72,69.7,L,,L
166.48,66.3,L,M,M
172.27,74.9,L,,L
173.98,85.2,L,L,XL
167.88,62.7,S,M,M
169.66,59.5,M,L,M
179.99,100.4,L,,XXL
163.19,59.6,S,S,M
184.52,86.7,,L,XL
181.88,88.4,L,L,XL
176.38,82.6,L,,XL
182.78,91.9,L,L,XL
157.52,57.2,S,S,S
165.65,58.7,M,S,M
165.86,58.8,M,M,M
175.55,73.3,L,L,L
170.86,69.1,M,M,L
157.81,55.9,S,,S
173.81,68.1,L,L,L
167.84,63.6,M,M,M
174.54,70.4,M,,L
185.39,104.2,L,L,XXL
174.49,72.1,,M,L
169.95,62.2,,M,M
156.01,51.4,,,S
178.85,83.2,L,L,XL
170.31,62.0,M,M,M
166.59,63.5,M,L,M
158.71,57.6,,S,S
175.17,72.5,L,M,L
157.47,48.8,S,S,S
167.55,63.1,L,S,M
179.47,84.6,L,L,XL
169.72,65.9,L,S,M
173.26,68.2,,L,L
178.96,83.0,L,L,XL
168.4,57.6,M,M,M
181.09,112.4,L,L,XXL
180.97,99.7,L,L,XXL
175.09,89.5,L,L,XL
173.23,70.9,L,M,L
182.28,83.7,,L,XL
173.9,74.9,L,L,L
182.88,80.6,L,L,XL
183.73,108.0,L,L,XXL
171.26,72.1,M,M,L
168.15,62.1,M,,M
177.0,81.1,L,L,XL
167.98,63.5,M,M,M
186.73,102.8,,,XXL
174.83,69.6,,,L
174.11,74.3,L,L,L
182.76,111.0,,L,XXL
180.16,87.3,,L,XL
159.57,53.2,S,,S
164.85,61.1,L,,M
170.06,64.9,,M,M
155.92,51.3,S,,S
167.59,61.1,M,L,M
158.81,58.0,S,S,S
169.26,73.0,M,,L
177.52,83.7,L,L,XL
174.94,73.7,L,L,L
176.26,88.0,L,,XL
174.53,72.8,L,L,L
182.73,85.1,L,L,XL
167.78,62.3,L,L,M
176.31,73.3,L,L,L
168.09,59.8,L,M,M
177.49,71.3,M,,L
158.79,51.5,S,,S
166.52,61.0,,M,M
172.32,59.4,L,M,M
181.54,75.8,L,,XL
166.55,64.9,S,S,M
182.08,104.6,,L,XXL
182.05,95.9,,L,XL
169.68,59.6,S,,M
156.55,54.7,,S,S
181.8,82.5,L,,XL
164.32,64.9,M,M,M
178.58,83.5,L,L,XL
166.11,67.6,L,S,M
180.05,84.7,,,XL
177.48,71.9,L,,L
160.38,55.3,S,,S
181.67,98.8,L,L,XXL
174.37,85.8,L,,XL
178.3,74.4,,L,L
174.22,77.5,L,,L
189.46,104.5,,,XXL
176.3,83.4,,L,XL
183.72,93.4,L,L,XL
154.76,52.1,,,S
189.35,112.7,L,L,XXL
181.31,111.1,L,,XXL
162.04,52.6,,S,S
155.4,49.7,S,M,S
183.51,81.5,L,L,XL
164.44,64.9,L,M,M
173.06,73.2,M,M,L
172.28,64.7,S,M,M
167.17,65.2,M,L,M
182.8,103.0,,L,XXL
172.92,75.1,M,M,L
181.87,111.1,L,L,XXL
178.2,104.9,L,,XXL
176.59,85.5,L,L,XL
156.49,52.0,S,S,S
156.29,50.7,M,S,S
180.44,110.0,L,,XXL
173.36,74.0,L,L,L
160.41,53.1,,M,S
168.35,60.8,M,S,M
184.02,103.3,L,,XXL
185.06,97.9,L,L,XXL
179.57,82.6,,L,XL
167.3,62.0,M,M,M
183.88,112.0,L,L,XXL
157.92,55.8,M,S,S
182.06,83.0,L,L,XL
165.67,59.7,M,M,M
179.31,81.9,L,,XL
158.36,55.5,S,S,S
175.8,72.5,M,,L
182.64,81.3,L,L,XL
168.16,59.5,M,S,M
177.62,81.9,L,,XL
175.4,74.4,L,M,L
173.68,70.0,,M,L
163.14,65.6,M,S,M
173.39,90.3,,L,XL
184.49,81.7,L,,XL
176.06,70.0,M,M,L
185.44,94.5,,L,XXL
159.7,49.9,S,M,S
181.95,111.1,,L,XXL
169.37,60.5,M,M,M
169.17,67.3,,M,M
166.56,66.9,M,,M
175.01,76.3,L,L,L
177.48,82.6,,L,XL
162.49,52.6,S,S,S
182.92,82.3,L,,XL
155.79,47.3,,,S
157.05,49.5,S,S,S
172.36,67.5,L,L,L
159.35,52.7,M,S,S
177.43,105.6,,L,XXL
182.31,109.8,,L,XXL
163.4,64.3,M,M,M
178.0,88.4,L,L,XL
158.64,54.7,S,S,S
181.26,92.6,L,,XXL
153.64,51.6,M,M,S
168.64,59.9,S,M,M
168.37,65.1,S,L,M
174.87,73.7,M,,L
154.45,53.8,,S,S
157.61,54.6,S,M,S
165.52,60.4,L,M,M
175.59,75.1,L,L,L
181.5,108.6,L,L,XXL
179.43,83.0,L,L,XL
157.7,53.1,S,M,S
178.35,82.0,L,L,XL
179.64,86.2,L,L,XL
182.2,82.0,L,L,XL
180.29,88.9,L,L,XL
171.3,60.6,M,M,M
169.89,66.9,L,M,M
154.86,54.5,S,S,S
170.19,61.9,L,M,M
186.77,107.5,L,L,XXL
163.55,63.7,M,M,M
166.75,58.3,M,M,M
167.48,59.1,,L,M
183.8,85.7,L,L,XL
158.64,48.6,,S,S
180.38,86.3,L,L,XL
179.89,90.7,L,L,XL
182.67,107.1,L,L,XXL
182.57,86.2,L,L,XL
183.45,108.6,,L,XXL
177.75,83.8,L,L,XL
154.63,51.9,,,S
156.32,53.7,S,S,S
184.73,108.1,,,XXL
178.05,86.2,L,L,XL
177.57,78.8,L,L,XL
153.05,53.8,S,S,S
172.86,73.4,L,L,L
178.54,114.4,L,,XXL
182.07,83.8,L,,XL
167.75,58.5,L,,M
172.69,73.1,L,M,L
174.6,72.3,L,,L
154.09,51.4,S,S,S
159.72,51.2,S,S,S
183.38,84.7,L,L,XL
176.64,87.5,,L,XL
174.0,73.6,L,L,L
179.38,89.2,L,L,XL
181.7,102.9,L,L,XXL
155.86,52.1,S,S,S
177.03,91.8,L,L,XL
163.31,63.0,M,S,M
188.66,102.8,L,L,XXL
167.99,61.2,L,L,M
177.78,88.3,L,L,XL
176.89,81.7,,L,XL
168.14,61.3,S,,M
152.12,50.0,S,S,S
183.27,92.0,L,L,XL
178.72,94.8,L,L,XXL
177.21,72.9,,L,L
172.78,54.4,M,S,M
157.84,53.6,,,S
154.57,51.6,S,S,S
159.55,50.8,,M,S
186.74,84.6,,L,XL
184.05,84.9,L,L,XL
153.17,52.1,S,S,S
170.05,73.2,M,M,L
173.46,73.6,L,L,L
185.66,102.9,L,L,XXL
177.71,83.3,L,L,XL
182.5,96.7,L,L,XXL
175.7,70.7,L,L,L
161.41,51.6,S,,S
182.45,105.8,L,L,XXL
169.47,64.5,M,M,M
165.4,64.6,M,L,M
187.38,109.8,L,L,XXL
169.3,71.3,M,M,L
160.21,47.6,S,,S
169.59,64.0,S,,M
186.27,85.4,L,,XL
156.32,51.6,S,S,S
164.07,67.2,L,M,M
176.02,71.4,L,L,L
169.7,63.5,M,,M
161.65,56.0,M,M,S
179.5,90.4,,L,XL
173.27,83.4,L,L,XL
160.28,50.3,S,S,S
163.51,60.6,S,,M
182.8,85.4,L,L,XL
168.19,60.6,S,,M
157.18,50.8,S,S,S
178.36,105.7,L,L,XXL
179.01,81.6,L,,XL
166.79,60.0,M,L,M
179.87,82.1,L,L,XL
166.42,66.7,M,,M
172.8,75.3,L,L,L
167.57,64.5,,,M
156.64,54.2,S,S,S
168.21,62.2,M,,M
175.96,106.5,L,L,XXL
180.04,89.7,L,L,XL
161.24,54.5,M,S,S
176.9,73.8,L,L,L
164.03,61.9,S,,M
174.18,69.8,M,L,L
156.83,43.8,S,S,S
175.67,71.5,M,M,L
182.37,85.8,L,L,XL
158.52,50.6,,M,S
169.73,64.7,,L,M
155.91,51.0,S,S,S
156.51,51.9,S,,S
190.53,102.7,L,,XXL
186.5,95.2,,L,XXL
189.48,116.0,L,L,XXL
170.96,58.0,M,M,M
184.58,90.5,L,L,XL
166.08,63.6,M,M,M
181.95,106.8,,L,XXL
176.46,72.6,,M,L
167.58,64.7,L,M,M
158.49,51.2,,,S
178.64,81.8,L,,XL
166.18,66.4,L,S,M
180.5,85.1,,L,XL
170.79,63.3,M,M,M
168.47,62.8,S,M,M
183.59,83.4,L,L,XL
166.94,60.5,,M,M
167.05,65.8,M,M,M
159.98,50.8,S,,S
182.06,86.8,,L,XL
166.52,60.8,S,M,M
165.19,61.1,S,M,M
179.39,84.9,,,XL
185.97,89.8,,L,XL
166.33,63.0,,,M
178.43,82.6,,L,XL
168.04,62.8,L,,M
178.28,87.5,L,L,XL
168.56,61.1,M,L,M
169.29,77.2,,L,L
177.47,88.9,L,L,XL
175.12,71.0,L,L,L
184.77,83.2,,L,XL
156.97,52.2,S,,S
184.02,108.7,L,L,XXL
178.98,108.9,L,,XXL
157.51,51.7,,,S
178.82,70.9,M,M,L
178.93,99.5,L,L,XXL
173.94,74.4,L,L,L
175.8,71.2,L,L,L
176.91,70.7,L,,L
190.36,104.3,,L,XXL
171.34,86.7,,L,XL
182.98,85.9,L,L,XL
189.19,107.4,,,XXL
187.6,118.4,,L,XXL
161.3,50.2,S,S,S
179.83,84.0,L,L,XL
161.66,54.5,M,,S
181.5,87.5,L,L,XL
175.61,105.9,L,L,XXL
183.37,88.7,,L,XL
170.54,56.3,M,L,M
168.6,61.6,,L,M
158.08,57.5,,S,S
180.01,79.0,,L,XL
166.24,65.5,L,M,M
168.66,64.8,M,S,M
170.37,72.1,L,L,L
179.15,107.6,L,L,XXL
174.3,75.0,L,L,L
181.04,83.8,L,L,XL
172.8,63.4,L,L,M
181.45,108.5,,L,XXL
167.36,59.4,S,S,M
186.64,105.9,,L,XXL
180.4,84.2,L,L,XL
175.51,74.3,,,L
176.68,86.5,L,L,XL
183.06,87.3,L,L,XL
168.39,69.6,M,M,M
179.59,81.2,L,L,XL
169.34,61.7,M,L,M
154.21,52.1,S,,S
184.21,103.6,L,,XXL
177.66,73.4,M,M,L
173.83,107.7,L,L,XXL
165.26,60.1,S,S,M
159.28,55.9,S,S,S
157.96,51.1,S,M,S
157.97,53.3,M,M,S
155.82,55.5,S,S,S
182.26,83.7,L,L,XL
168.46,61.8,M,M,M
173.82,71.6,,M,L
177.87,72.7,L,M,L
156.43,47.3,M,S,S
173.7,112.0,L,L,XXL
181.84,72.6,L,,L
164.62,63.6,L,M,M
183.57,87.1,L,,XL
179.27,87.2,L,L,XL
174.98,86.6,L,L,XL
180.59,109.5,,L,XXL
168.44,64.1,M,L,M
176.32,69.5,,L,L
159.12,50.5,S,,S
177.28,87.5,L,,XL
175.26,73.2,L,M,L
171.89,62.5,M,M,M
157.55,46.6,,S,S
182.51,86.3,,L,XL
184.06,84.5,L,L,XL
173.82,73.7,L,L,L
173.09,113.4,L,L,XXL
189.39,104.4,,L,XXL
177.38,76.5,,L,XL
155.03,54.7,S,M,S
156.24,55.5,S,S,S
190.46,101.6,,L,XXL
182.31,88.2,,L,XL
169.25,62.5,M,L,M
175.38,72.2,M,L,L
162.73,48.3,S,S,S
179.16,84.7,L,L,XL
171.03,89.4,L,,XL
176.41,71.6,L,M,L
167.15,60.2,M,S,M
165.93,60.0,M,,M
179.65,82.0,L,L,XL
176.82,106.4,,L,XXL
173.19,72.3,L,L,L
167.07,62.6,M,L,M
179.07,105.2,,L,XXL
176.33,71.5,,L,L
182.08,107.8,,L,XXL
176.53,84.3,L,L,XL
166.02,62.2,M,M,M
178.86,84.5,,L,XL
164.66,63.3,M,M,M
177.52,69.6,M,L,L
181.99,83.9,L,,XL
174.93,71.8,M,,L
178.39,70.5,L,M,L
182.52,104.5,L,L,XXL
