height,weight,chest_size,waist_size,size
183.92,116.6,L,L,XXL
175.04,75.9,L,M,L
167.38,65.4,M,M,M
167.55,68.7,M,,M
177.9,117.2,L,L,XXL
177.27,94.9,M,,XL
187.14,107.9,L,L,XXL
159.78,54.5,,S,S
162.55,52.9,S,S,S
158.91,53.0,,S,S
175.32,88.3,L,L,XL
168.35,63.6,M,M,M
173.96,91.7,L,L,XL
162.71,52.3,M,M,S
178.95,91.0,,L,XL
173.91,76.2,L,L,L
173.72,91.3,L,,XL
181.22,110.3,L,,XXL
157.82,48.2,L,S,S
158.02,53.8,,,S
167.57,63.1,M,L,M
160.33,53.6,S,L,S
167.32,70.0,L,M,M
160.79,49.8,S,S,S
183.71,104.9,,L,XXL
173.79,91.2,L,L,XL
185.67,114.0,L,L,XXL
154.76,50.0,M,L,S
177.83,76.9,L,L,L
180.3,88.2,L,L,XL
189.19,106.1,L,L,XXL
163.56,65.9,,M,M
181.32,87.6,L,L,XL
172.52,73.8,L,L,L
175.47,78.6,M,M,L
158.08,55.4,,S,S
164.67,62.6,M,,M
181.84,87.2,L,L,XL
161.28,62.5,,M,M
163.92,63.5,M,,M
175.82,75.0,L,L,L
152.72,52.8,M,,S
175.77,77.4,L,L,L
168.99,78.4,M,M,L
179.37,105.6,L,L,XXL
173.12,77.6,L,L,L
174.73,80.5,L,M,L
178.9,89.6,L,L,XL
159.81,53.4,S,,S
161.09,55.4,S,M,S
167.55,68.4,L,M,M
157.11,52.3,,S,S
173.03,77.5,M,L,L
176.96,74.8,,M,L
155.08,53.3,S,S,S
158.92,53.4,S,S,S
184.18,110.1,,L,XXL
168.36,63.2,M,L,M
175.28,78.0,M,M,L
179.25,92.1,L,L,XL
175.54,108.8,L,,XXL
157.16,56.7,S,S,S
170.8,67.3,M,M,M
169.05,67.3,L,M,M
182.47,112.8,L,L,XXL
176.33,91.7,L,L,XL
175.99,93.2,M,L,XL
181.9,114.4,L,L,XXL
173.64,78.4,,L,L
169.33,67.1,,L,M
176.88,80.3,M,L,L
174.05,77.8,L,M,L
181.45,119.3,L,L,XXL
169.04,81.7,M,L,L
162.76,56.4,M,S,S
168.14,68.0,M,L,M
166.93,50.0,,S,S
183.08,91.1,L,L,XL
167.67,65.6,,M,M
182.41,115.2,L,,XXL
166.61,61.2,M,M,M
177.22,109.8,L,L,XXL
179.09,103.8,L,,XXL
172.45,77.7,L,,L
171.63,91.3,L,,XL
177.95,105.3,L,L,XXL
173.61,95.8,L,M,XL
179.34,91.8,L,L,XL
155.69,57.5,S,S,S
164.66,64.8,M,M,M
165.66,65.6,M,M,M
180.56,105.9,,L,XXL
166.73,64.8,M,,M
181.53,114.5,L,,XXL
179.81,111.3,L,L,XXL
169.91,80.1,,M,L
184.21,112.9,L,L,XXL
160.54,56.2,M,S,S
157.91,53.4,S,L,S
174.61,76.8,M,,L
184.06,114.0,L,,XXL
177.31,84.4,,M,XL
156.0,55.0,S,S,S
163.09,50.8,L,,S
170.33,78.9,L,M,L
173.73,74.2,L,M,L
155.34,53.9,S,S,S
175.17,80.1,L,M,L
164.1,64.7,,M,M
175.23,96.5,,,XL
183.85,88.3,L,M,XL
176.57,78.2,L,L,L
173.19,81.1,,L,L
180.35,94.6,L,L,XL
180.37,89.5,L,M,XL
183.17,88.4,L,L,XL
162.65,54.1,S,,S
174.57,77.8,L,,L
184.67,109.8,L,L,XXL
178.39,74.4,L,,L
182.14,89.5,M,L,XL
163.63,54.2,S,,S
166.98,66.1,M,M,M
169.71,64.3,,M,M
162.33,63.9,L,M,M
153.32,50.4,,S,S
174.42,82.3,L,L,L
177.3,93.9,,L,XL
175.79,109.7,L,,XXL
166.5,63.3,L,M,M
174.19,63.3,S,M,M
179.66,77.5,L,L,L
157.83,53.3,S,S,S
178.26,93.9,L,L,XL
174.08,63.8,M,,M
170.71,65.1,M,S,M
175.91,92.4,L,,XL
171.4,71.2,L,L,L
161.05,53.9,S,S,S
175.16,76.0,L,L,L
174.08,87.0,L,,XL
176.27,94.6,L,M,XL
177.82,92.4,L,L,XL
155.66,48.6,S,S,S
171.5,78.9,L,L,L
174.06,79.2,L,L,L
185.39,116.8,L,L,XXL
177.41,81.1,L,M,L
167.48,63.3,M,M,M
158.21,57.7,S,S,S
179.15,96.3,L,L,XXL
167.16,64.6,M,L,M
175.38,95.5,,L,XL
179.8,92.1,L,M,XL
183.73,90.0,L,L,XL
171.44,79.0,L,,L
175.91,91.4,L,M,XL
183.49,104.7,L,,XXL
170.54,63.3,M,M,M
179.33,88.5,L,L,XL
178.41,89.2,L,L,XL
165.69,67.3,S,L,M
161.5,53.4,M,L,S
176.31,111.5,L,L,XXL
178.62,105.6,L,L,XXL
172.31,91.2,L,,XL
172.84,79.3,M,,L
179.35,88.4,L,L,XL
159.63,58.4,M,S,S
174.27,84.9,M,L,XL
175.85,89.7,L,L,XL
165.71,69.1,M,S,M
167.5,66.4,M,,M
171.01,64.7,M,M,M
182.31,93.0,L,L,XL
165.7,63.7,M,S,M
175.28,74.0,,M,L
169.19,77.6,M,M,L
162.7,65.5,L,S,M
177.8,82.2,M,,L
164.19,64.0,L,M,M
175.41,91.3,L,L,XL
176.57,77.3,M,L,L
174.48,74.9,M,L,L
181.81,116.4,L,L,XXL
175.62,77.6,L,M,L
159.59,48.5,M,M,S
181.66,90.1,L,L,XL
176.27,76.6,L,L,L
178.75,112.7,L,L,XXL
186.9,103.5,L,L,XXL
181.87,91.0,,L,XL
158.17,53.3,,S,S
156.26,53.6,M,S,S
168.33,76.2,L,L,L
178.8,92.9,L,L,XL
174.63,76.0,M,L,L
161.26,67.7,,M,M
165.03,65.9,M,M,M
167.15,62.5,L,M,M
159.47,48.3,,S,S
166.39,63.6,M,M,M
164.45,61.7,M,M,M
174.35,92.1,L,L,XL
157.16,55.9,L,S,S
179.62,109.7,L,,XXL
155.18,56.7,L,S,S
173.88,65.4,,S,M
154.44,51.6,L,S,S
174.84,76.3,M,M,L
187.29,109.1,L,L,XXL
177.74,87.6,L,L,XL
186.29,110.6,L,L,XXL
171.96,77.8,L,L,L
166.22,66.0,M,M,M
154.7,55.0,,S,S
165.4,65.0,L,M,M
189.35,116.2,L,L,XXL
157.8,52.4,S,,S
161.25,53.8,,,S
168.21,78.8,M,L,L
182.43,110.4,L,L,XXL
174.11,78.0,M,M,L
182.85,106.1,L,L,XXL
176.7,75.9,,,L
167.61,69.0,M,L,M
160.07,50.0,,M,S
172.53,87.6,L,,XL
155.77,54.7,S,S,S
167.88,78.1,L,M,L
156.48,50.3,,S,S
154.67,57.9,M,S,S
156.65,50.2,M,S,S
161.98,51.7,S,S,S
181.37,96.5,L,L,XL
169.08,60.9,,M,M
180.15,96.6,L,L,XL
168.17,82.2,M,M,L
175.54,87.7,L,L,XL
182.52,112.5,L,L,XXL
161.49,53.6,S,M,S
178.93,90.9,L,L,XL
162.09,66.2,M,,M
177.51,88.7,,,XL
186.53,105.4,,,XXL
177.12,85.0,L,L,XL
177.51,89.7,,,XL
173.71,80.7,L,,L
187.52,112.2,L,L,XXL
181.63,108.7,,L,XXL
181.02,98.1,L,L,XL
173.71,74.2,,L,L
175.19,94.4,M,L,XL
159.91,52.7,S,S,S
171.1,60.4,,,M
157.76,47.5,L,M,S
170.06,74.7,L,M,L
174.07,76.8,L,L,L
180.93,102.4,L,L,XXL
172.31,79.9,L,M,L
165.76,64.7,,M,M
157.72,54.4,,S,S
181.06,91.3,L,L,XL
174.25,81.1,L,L,L
169.46,78.1,L,M,L
175.89,79.9,L,,L
169.56,66.3,M,M,M
161.08,51.0,,S,S
168.64,68.5,M,L,M
176.0,75.7,M,L,L
182.54,96.6,,L,XL
165.87,64.8,,,M
166.53,60.0,M,M,M
160.06,53.8,S,S,S
178.9,92.6,L,L,XL
181.74,102.3,L,L,XXL
162.76,64.4,,,M
159.73,54.9,S,,S
172.84,73.5,L,L,L
177.97,90.8,L,L,XL
172.22,77.5,L,,L
153.31,52.1,S,M,S
157.5,51.4,S,M,S
177.81,90.7,L,L,XL
166.84,65.8,L,M,M
173.5,91.7,,L,XL
170.18,76.3,,L,L
175.68,80.5,M,M,L
175.37,95.1,L,L,XL
172.07,78.1,,M,L
169.74,63.6,M,M,M
173.31,88.7,L,L,XL
170.23,75.7,L,,L
170.64,68.0,S,M,M
182.38,107.3,L,L,XXL
166.33,63.5,L,M,M
180.92,92.2,L,M,XL
179.28,92.2,L,L,XL
169.98,62.4,M,M,M
179.12,92.0,,M,XL
187.2,104.8,L,L,XXL
174.84,82.0,L,M,L
169.67,63.8,M,M,M
175.94,79.7,L,M,L
166.04,66.8,M,,M
177.48,93.1,L,L,XL
167.02,60.7,M,M,M
175.66,75.6,L,L,L
178.54,77.2,,L,L
163.34,69.8,M,L,M
159.54,55.4,S,L,S
184.81,108.3,L,L,XXL
177.38,81.4,M,L,L
174.53,89.5,L,L,XL
155.19,47.5,M,M,S
182.58,104.4,L,,XXL
158.97,53.7,L,S,S
169.81,63.8,M,L,M
182.57,108.7,,L,XXL
180.96,93.0,L,L,XL
176.77,75.3,L,L,L
161.45,48.0,S,S,S
175.34,90.4,L,L,XL
180.25,91.5,L,L,XL
159.48,46.5,,M,S
184.49,109.5,L,,XXL
175.85,91.0,L,L,XL
170.69,63.8,S,M,M
161.16,54.8,S,,S
168.11,69.8,M,M,M
164.2,62.8,L,L,M
179.54,88.6,L,L,XL
180.24,90.9,L,L,XL
170.43,75.5,,M,L
187.52,116.2,L,L,XXL
176.99,94.1,L,L,XL
184.27,114.3,L,L,XXL
160.66,47.5,L,S,S
160.52,51.7,M,S,S
170.67,63.9,L,M,M
166.22,64.5,M,L,M
173.34,73.7,,M,L
178.35,86.3,L,L,XL
158.81,56.4,L,L,S
174.44,89.1,,L,XL
173.9,80.3,M,L,L
174.12,80.2,L,M,L
155.41,53.1,S,S,S
184.0,94.2,L,M,XL
167.55,63.5,M,M,M
174.96,91.7,L,L,XL
155.36,51.0,S,S,S
185.34,91.4,L,L,XL
172.77,78.3,L,L,L
169.89,64.1,S,S,M
171.37,65.4,,,M
154.12,53.3,S,S,S
172.04,67.0,M,M,M
180.87,87.1,L,L,XL
174.41,90.8,L,L,XL
181.0,109.5,L,L,XXL
171.7,92.0,,L,XL
160.81,53.3,S,S,S
172.67,76.9,L,L,L
174.38,77.6,M,L,L
175.57,77.3,L,,L
162.34,52.2,S,M,S
174.16,81.5,L,L,L
169.72,77.5,M,M,L
167.44,67.9,M,,M
165.97,64.6,S,,M
173.11,85.5,M,M,XL
183.41,118.8,L,L,XXL
183.7,106.4,L,L,XXL
177.25,80.5,L,L,L
180.26,89.1,L,,XL
167.06,66.0,M,M,M
175.66,91.2,L,L,XL
183.59,107.5,L,L,XXL
162.71,55.3,S,S,S
173.68,76.5,L,L,L
159.74,51.4,S,S,S
173.54,77.0,L,L,L
172.65,77.7,L,L,L
178.38,92.6,L,L,XL
180.53,90.3,L,L,XL
172.46,65.3,L,M,M
179.42,91.9,M,L,XL
183.02,115.4,L,L,XXL
163.28,52.4,S,L,S
158.23,55.9,S,,S
179.2,89.1,L,L,XL
159.76,53.0,,S,S
156.16,53.3,M,S,S
163.3,66.9,,M,M
180.23,113.4,L,L,XXL
181.33,90.0,,L,XL
155.57,53.4,M,,S
159.1,50.9,S,S,S
178.57,104.9,L,L,XXL
155.9,53.7,,,S
168.3,59.6,M,,M
179.08,88.2,L,L,XL
174.43,76.4,L,L,L
172.65,80.7,M,,L
166.53,62.5,M,M,M
169.67,74.5,M,L,L
171.62,67.4,M,,M
165.67,62.9,L,M,M
173.33,79.1,M,M,L
165.01,51.4,M,S,S
171.4,64.0,M,M,M
168.38,78.7,M,M,L
158.08,52.0,M,S,S
175.44,76.1,L,L,L
170.47,62.5,,L,M
152.54,48.9,S,M,S
176.48,77.1,M,M,L
156.28,52.8,,S,S
173.81,77.9,L,L,L
180.44,110.9,,L,XXL
170.89,65.8,M,,M
173.5,75.9,L,L,L
160.07,53.8,S,S,S
182.61,112.1,,L,XXL
170.85,76.4,M,,L
159.72,51.8,S,S,S
162.63,52.4,S,M,S
171.95,102.8,L,L,XXL
155.28,54.0,M,L,S
171.47,88.8,L,,XL
165.67,61.2,L,M,M
173.23,91.7,L,L,XL
154.84,53.7,L,S,S
164.62,60.9,M,S,M
179.21,116.6,L,L,XXL
161.28,66.7,L,M,M
181.34,116.8,L,L,XXL
161.56,48.6,S,,S
178.94,115.7,L,L,XXL
159.7,50.1,S,S,S
178.76,90.5,,L,XL
178.8,93.8,L,L,XL
156.18,51.5,,S,S
173.76,76.1,,L,L
180.44,90.7,,L,XL
171.1,75.9,M,L,L
174.5,86.5,L,,XL
168.42,66.0,L,,M
174.83,79.5,M,L,L
180.81,93.4,,L,XL
173.88,74.5,M,M,L
182.53,111.8,L,L,XXL
173.71,88.2,L,L,XL
170.81,74.8,L,L,L
166.87,68.5,M,,M
154.11,50.5,,M,S
177.68,89.5,L,L,XL
176.47,81.3,L,L,L
171.32,74.7,M,,L
181.06,92.0,,L,XL
173.57,78.7,M,,L
173.28,71.8,L,L,L
158.44,54.5,M,,S
168.41,64.0,M,M,M
170.87,71.2,M,L,L
172.93,87.9,L,L,XL
169.8,61.1,S,M,M
154.69,54.7,S,S,S
168.6,62.7,M,M,M
176.67,115.0,,L,XXL
160.43,56.4,S,S,S
182.65,94.7,M,L,XL
156.74,50.8,S,S,S
182.48,115.6,L,L,XXL
172.88,84.6,L,,XL
182.65,105.7,L,L,XXL
173.87,74.6,L,L,L
154.63,51.1,S,S,S
179.26,105.8,L,L,XXL
156.48,51.3,S,S,S
161.38,52.4,S,S,S
161.57,51.7,S,,S
185.96,111.7,L,L,XXL
180.96,87.9,L,L,XL
173.14,78.1,,M,L
166.34,65.8,S,,M
191.86,112.0,L,L,XXL
176.01,95.8,L,L,XL
179.61,84.3,L,L,XL
194.02,112.9,L,L,XXL
178.18,94.2,L,L,XL
181.28,87.3,L,L,XL
157.57,55.7,L,L,S
176.17,90.7,,L,XL
158.36,47.3,M,,S
179.18,88.4,L,L,XL
157.75,52.5,S,S,S
153.09,54.9,M,S,S
174.08,71.5,M,M,L
175.61,75.1,L,L,L
172.07,76.6,L,L,L
180.82,92.4,L,L,XL
182.76,121.1,,L,XXL
169.13,60.7,S,L,M
169.11,79.0,L,L,L
153.42,53.3,S,S,S
188.72,115.2,L,L,XXL
160.12,50.1,S,S,S
155.37,55.3,S,S,S
171.04,63.4,M,M,M
158.5,55.0,S,,S
177.57,77.6,L,,L
167.27,62.3,M,M,M
167.78,66.8,,M,M
182.96,106.9,L,,XXL
180.48,88.4,L,L,XL
184.18,85.9,M,L,XL
168.58,63.3,M,M,M
174.3,89.4,L,L,XL
180.99,86.6,L,L,XL
170.59,78.7,L,,L
183.3,86.3,,L,XL
165.73,65.9,,M,M
168.61,74.6,L,M,L
168.96,65.7,,M,M
176.64,93.0,L,M,XL
173.09,77.7,L,,L
173.8,71.6,M,L,L
172.43,64.7,M,M,M
154.24,52.3,L,,S
166.78,67.6,,M,M
164.87,62.5,L,M,M
178.21,91.0,L,L,XL
175.63,80.9,L,L,L
175.31,71.8,M,L,L
186.72,111.5,L,L,XXL
156.21,55.5,S,M,S
158.32,54.7,S,S,S
157.22,51.6,,S,S
165.56,67.9,M,M,M
186.41,105.3,L,L,XXL
177.68,78.1,L,,L
166.55,64.8,M,M,M
182.95,107.7,L,L,XXL
167.73,62.2,S,M,M
175.7,76.4,L,M,L
185.03,108.4,L,L,XXL
172.35,90.5,L,L,XL
167.91,63.3,M,,M
174.99,92.7,L,L,XL
173.35,75.4,L,M,L
181.1,117.1,L,L,XXL
167.54,61.5,M,M,M
184.15,108.2,L,L,XXL
181.6,88.4,L,,XL
176.13,116.1,L,L,XXL
171.12,64.7,M,M,M
162.78,56.3,,M,S
185.72,114.2,,L,XXL
175.21,78.5,L,,L
156.45,54.3,L,L,S
172.0,83.2,L,M,L
155.19,50.8,S,S,S
194.59,107.7,L,,XXL
170.47,78.2,M,,L
163.69,65.2,M,M,M
170.05,66.0,M,,M
176.44,77.3,,M,L
175.21,109.6,L,L,XXL
159.12,54.3,M,S,S
162.41,51.6,S,S,S
169.71,90.5,L,L,XL
177.17,108.4,,L,XXL
159.78,56.6,L,L,S
153.38,53.1,,M,S
174.72,89.0,L,,XL
166.01,65.6,M,L,M
184.63,112.6,L,,XXL
159.3,53.9,S,S,S
178.48,95.5,L,L,XXL
174.23,76.3,L,,L
156.56,49.2,M,M,S
179.98,81.5,L,M,L
164.44,47.7,S,S,S
179.28,110.9,L,L,XXL
182.81,115.4,L,,XXL
168.56,63.7,M,M,M
165.81,66.6,M,M,M
171.98,94.5,L,L,XL
156.1,52.0,,S,S
175.17,76.7,,L,L
177.48,93.8,L,,XL
190.19,104.6,L,L,XXL
161.22,56.6,S,S,S
167.1,63.1,,M,M
157.07,52.9,S,M,S
155.29,51.2,S,S,S
167.63,67.1,,,M
168.24,63.7,,S,M
174.62,78.2,L,,L
160.03,53.4,S,S,S
182.85,113.0,L,L,XXL
167.22,77.9,L,L,L
155.73,52.0,M,,S
181.28,89.6,L,L,XL
175.71,87.5,L,L,XL
182.78,117.7,L,L,XXL
165.39,66.5,M,M,M
175.8,77.8,M,L,L
157.41,46.5,S,M,S
186.29,109.0,L,,XXL
170.68,67.0,S,L,M
177.8,95.5,,,XL
164.08,65.0,L,S,M
178.71,91.1,L,L,XL
187.44,106.8,L,L,XXL
179.93,98.9,L,L,XXL
180.23,92.6,M,,XL
172.58,76.9,,L,L
162.26,55.3,S,M,S
159.34,44.4,S,S,S
167.34,66.7,L,M,M
156.1,48.3,,S,S
178.76,78.2,L,L,L
179.29,101.6,L,L,XXL
170.84,72.9,L,L,L
168.76,61.4,M,,M
168.0,66.7,M,S,M
177.36,121.7,L,,XXL
174.65,77.4,M,L,L
170.58,90.0,L,L,XL
172.98,77.9,L,M,L
154.24,53.2,S,S,S
159.64,50.4,L,S,S
164.1,70.1,,M,M
184.55,107.3,L,L,XXL
159.09,54.9,S,L,S
182.8,110.7,L,,XXL
177.27,78.6,L,L,L
182.62,122.2,L,L,XXL
173.32,77.6,M,,L
172.38,75.7,,M,L
179.7,89.5,L,L,XL
161.72,52.5,S,M,S
176.31,74.8,L,M,L
190.05,104.0,,,XXL
171.47,81.7,,L,L
169.12,83.5,L,L,L
184.98,112.4,L,L,XXL
172.83,81.6,L,,L
182.54,106.9,L,L,XXL
171.36,63.0,M,M,M
157.02,51.4,S,S,S
175.76,74.2,M,L,L
159.93,52.3,,S,S
176.22,77.7,,L,L
161.91,53.8,M,L,S
166.65,65.8,L,S,M
182.89,113.0,L,L,XXL
183.02,104.9,,L,XXL
186.7,112.8,L,L,XXL
169.72,78.7,L,L,L
174.65,90.3,L,L,XL
171.14,60.5,M,M,M
169.34,63.9,S,M,M
169.02,63.7,M,,M
180.76,92.6,L,L,XL
160.34,56.1,S,,S
170.34,65.0,M,L,M
176.14,92.1,L,L,XL
167.26,76.2,L,M,L
191.01,112.5,L,L,XXL
158.46,53.3,S,M,S
180.23,103.3,L,L,XXL
169.76,67.2,M,M,M
156.18,52.6,M,S,S
163.99,53.6,S,S,S
177.57,73.9,L,M,L
182.12,107.8,L,L,XXL
176.88,77.1,L,L,L
162.02,64.3,M,M,M
187.13,103.1,L,,XXL
176.43,82.8,M,L,L
176.39,77.3,L,L,L
188.51,108.2,L,L,XXL
181.74,121.8,L,L,XXL
160.57,55.1,S,,S
156.43,50.5,S,M,S
171.27,66.2,M,M,M
168.44,63.5,M,M,M
169.53,70.4,M,S,M
175.66,77.5,L,M,L
164.53,52.9,M,S,S
182.4,84.7,L,,XL
167.09,68.5,S,,M
177.11,116.0,L,,XXL
168.99,65.9,S,M,M
179.17,106.4,L,L,XXL
159.48,54.8,S,S,S
175.12,88.1,L,L,XL
180.78,76.9,L,,L
183.22,109.6,,L,XXL
181.72,113.6,L,L,XXL
171.86,77.8,L,,L
176.73,101.8,,L,XXL
169.2,65.0,M,,M
170.01,67.4,L,M,M
180.9,93.6,L,M,XL
168.31,68.0,M,M,M
164.19,66.4,M,,M
174.33,77.1,L,M,L
164.22,65.5,M,M,M
178.55,92.0,,L,XL
167.84,79.8,L,,L
175.68,75.3,L,L,L
176.14,84.6,,L,XL
163.48,54.9,S,S,S
174.51,76.8,L,,L
174.0,76.6,L,L,L
174.16,87.2,,L,XL
174.16,80.4,L,L,L
165.66,61.2,M,M,M
164.62,69.8,M,M,M
173.04,91.6,L,L,XL
153.93,53.1,S,M,S
171.2,69.5,M,M,M
164.88,60.8,L,M,M
174.52,80.5,L,L,L
184.7,108.9,L,L,XXL
156.1,48.8,S,S,S
165.43,65.9,S,M,M
179.25,90.8,L,L,XL
179.28,83.9,L,L,L
173.89,78.5,L,M,L
166.94,60.0,M,L,M
179.29,106.0,,L,XXL
178.43,92.1,L,L,XL
158.63,47.3,S,S,S
182.81,113.1,L,L,XXL
185.88,111.2,L,L,XXL
182.24,112.5,L,L,XXL
157.05,51.6,S,S,S
174.65,105.7,,L,XXL
180.28,108.9,L,L,XXL
160.36,53.5,S,L,S
162.5,48.6,S,S,S
182.94,104.0,L,L,XXL
171.56,81.2,M,,L
170.27,64.0,M,M,M
173.86,68.2,M,M,M
168.57,62.8,,M,M
183.79,109.0,L,L,XXL
166.66,65.8,M,M,M
161.76,54.6,M,S,S
179.38,87.7,M,L,XL
173.29,80.4,L,,L
169.28,67.3,S,M,M
168.7,67.3,L,M,M
157.77,53.7,L,S,S
163.6,59.8,M,M,M
167.9,65.8,,M,M
177.92,78.1,L,,L
159.26,57.6,S,L,S
178.88,76.2,M,M,L
178.17,74.9,M,M,L
183.12,95.3,L,,XL
185.15,105.9,L,L,XXL
174.93,83.0,L,L,L
173.28,76.7,L,L,L
174.91,93.3,L,,XL
176.06,93.5,L,L,XL
163.18,65.0,,M,M
167.51,78.0,L,L,L
180.89,104.4,L,L,XXL
167.91,66.6,,M,M
154.51,48.9,S,L,S
157.86,58.1,M,L,S
167.15,66.0,M,M,M
181.37,88.7,L,L,XL
165.35,57.0,M,,S
168.04,62.1,M,M,M
173.02,77.9,M,M,L
166.21,70.9,M,M,M
155.4,50.4,S,S,S
184.37,114.7,L,L,XXL
159.87,51.8,,S,S
176.75,83.5,L,L,XL
171.83,79.0,L,L,L
160.94,52.9,S,,S
184.14,118.4,L,L,XXL
180.16,90.9,,,XL
167.45,65.1,L,M,M
153.18,56.2,S,S,S
172.89,90.2,L,L,XL
171.95,79.0,L,L,L
166.2,65.5,M,L,M
160.09,65.1,M,S,M
181.88,87.9,L,L,XL
172.32,78.9,L,,L
172.89,74.3,L,L,L
172.84,89.8,L,L,XL
177.24,92.2,L,L,XL
179.13,110.7,L,L,XXL
167.25,67.2,M,M,M
175.22,93.9,M,L,XL
173.43,91.7,L,L,XL
174.62,78.4,M,,L
157.66,50.7,M,S,S
182.26,91.8,L,L,XL
170.98,65.0,,L,M
190.34,105.7,L,L,XXL
156.08,55.2,S,S,S
189.19,108.3,L,L,XXL
175.42,85.2,L,L,XL
157.54,55.8,S,S,S
159.81,53.0,S,S,S
154.81,49.3,S,S,S
160.72,55.0,S,L,S
181.64,79.2,M,L,L
167.33,62.4,M,,M
180.91,90.8,L,L,XL
180.11,118.0,L,L,XXL
185.51,114.0,L,L,XXL
182.45,90.8,L,M,XL
161.19,53.3,S,S,S
177.41,94.3,L,L,XL
174.42,77.5,L,M,L
171.5,61.9,M,M,M
174.66,78.8,M,M,L
166.23,68.4,M,M,M
178.5,89.7,L,,XL
172.5,106.2,,L,XXL
172.43,94.4,M,L,XL
165.58,68.7,M,M,M
157.62,54.6,S,M,S
176.61,116.5,,L,XXL
161.87,53.8,S,S,S
156.46,57.1,S,S,S
167.05,67.4,M,L,M
157.02,54.8,S,S,S
168.1,66.3,M,M,M
184.54,117.4,,L,XXL
174.26,76.8,,L,L
184.69,105.0,L,L,XXL
173.87,95.9,L,L,XL
172.32,76.2,M,,L
181.14,91.7,L,M,XL
176.59,77.6,,,L
182.74,103.0,L,L,XXL
183.36,90.2,L,L,XL
184.61,101.5,L,L,XXL
176.81,87.9,L,L,XL
176.0,74.4,M,L,L
184.38,103.6,L,,XXL
161.02,52.0,S,S,S
182.87,89.1,L,L,XL
179.17,90.5,L,L,XL
174.6,91.0,L,L,XL
178.06,88.1,L,L,XL
174.66,76.8,M,L,L
174.2,82.2,M,M,L
170.88,79.8,,L,L
177.3,103.8,L,L,XXL
162.04,57.6,S,M,S
167.08,64.6,,M,M
167.27,64.0,L,M,M
165.5,63.1,L,L,M
173.55,78.9,L,L,L
178.84,86.4,L,,XL
180.08,91.0,L,L,XL
177.07,91.0,,,XL
182.48,118.0,L,L,XXL
175.58,91.0,L,L,XL
175.81,88.5,L,M,XL
166.9,66.9,L,M,M
169.28,68.6,M,M,M
176.97,85.2,L,L,XL
183.47,112.7,L,L,XXL
180.42,109.4,L,L,XXL
162.93,51.9,L,S,S
178.62,91.6,L,L,XL
171.68,79.8,L,L,L
175.83,78.6,M,M,L
180.34,90.2,L,L,XL
173.47,79.7,L,L,L
168.36,65.8,L,M,M
159.05,50.2,S,,S
174.81,75.3,,L,L
171.88,74.3,L,L,L
164.48,65.6,M,S,M
167.08,68.7,M,M,M
163.65,62.8,S,,M
167.33,62.2,M,M,M
177.99,89.5,L,,XL
164.01,64.1,M,M,M
180.5,112.7,L,L,XXL
170.02,81.1,L,L,L
170.33,81.3,L,M,L
180.83,85.7,,L,XL
180.21,109.3,L,L,XXL
156.05,55.7,M,S,S
174.89,84.3,M,M,L
185.74,117.4,L,L,XXL
175.34,92.5,L,L,XL
169.4,80.5,M,M,L
178.09,109.8,L,L,XXL
174.72,79.6,L,L,L
179.55,92.7,L,L,XL
157.45,51.3,,S,S
182.21,89.2,L,L,XL
159.22,49.2,S,S,S
179.77,89.6,L,L,XL
173.01,79.9,L,L,L
179.05,91.7,L,L,XL
159.91,50.2,S,S,S
165.94,64.7,M,,M
176.46,91.0,,,XL
164.7,63.1,M,M,M
176.97,92.4,L,L,XL
166.51,76.5,L,L,L
161.11,50.0,L,,S
179.77,109.3,L,L,XXL
172.15,79.9,M,,L
153.39,50.9,,S,S
168.87,64.2,M,S,M
170.83,79.0,L,L,L
179.3,79.1,M,L,L
170.69,77.4,L,L,L
158.93,56.0,S,S,S
173.07,90.8,L,L,XL
180.33,97.7,L,L,XL
183.52,115.7,L,L,XXL
169.74,66.1,M,M,M
174.1,88.7,,L,XL
183.24,102.1,L,L,XXL
166.95,66.7,M,M,M
162.01,52.2,M,,S
177.17,90.6,,L,XL
182.49,91.6,L,L,XL
164.33,68.7,,,M
174.68,82.1,M,M,L
161.09,51.5,S,S,S
157.34,52.7,S,S,S
158.65,50.1,S,M,S
176.83,93.4,L,L,XL
177.3,88.7,L,L,XL
157.94,53.6,S,S,S
164.32,64.7,,M,M
178.24,83.2,,L,XL
168.1,65.7,M,,M
172.79,92.2,M,L,XL
170.26,73.1,M,L,L
165.41,64.2,M,M,M
180.45,93.4,L,L,XL
184.97,97.8,L,L,XXL
173.22,76.6,L,L,L
172.82,76.0,L,M,L
180.02,105.3,L,,XXL
184.63,102.0,L,L,XXL
157.75,52.7,S,S,S
156.06,53.0,S,S,S
191.13,110.7,L,L,XXL
170.92,76.4,L,L,L
172.51,90.7,L,L,XL
164.72,50.0,S,S,S
159.24,53.7,S,L,S
168.16,65.5,M,M,M
174.44,74.9,M,L,L
177.46,91.9,,M,XL
167.59,65.6,S,M,M
171.66,81.1,L,L,L
161.42,48.8,S,L,S
157.7,52.0,S,S,S
181.59,110.7,,L,XXL
176.14,78.6,L,L,L
173.92,92.2,,L,XL
169.78,77.4,,L,L
171.94,67.1,S,M,M
157.47,49.8,S,S,S
172.66,65.8,L,S,M
183.34,111.6,L,L,XXL
